Date,CountryAbbrv,Sales
2022-05-30,JOR,63
2022-05-30,KHM,0
2022-05-30,KAZ,113
2022-05-30,LKA,150
2022-05-30,SYR,85
2022-05-30,PRK,101
2022-05-30,AUS,110
2022-05-30,NPL,144
2022-05-30,MYS,169
2022-05-30,YEM,185
2022-05-30,UZB,165
2022-05-30,SAU,147
2022-05-30,AFG,136
2022-05-30,IRQ,271
2022-05-30,KOR,270
2022-05-30,MMR,254
2022-05-30,THA,306
2022-05-30,TUR,357
2022-05-30,IRN,340
2022-05-30,VNM,501
2022-05-30,PHL,399
2022-05-30,BGD,731
2022-05-30,PAK,917
2022-05-30,IDN,1135
2022-05-30,CHN,5671
2022-05-30,IND,6627
2022-05-30,LVA,1076
2022-05-30,SVN,480
2022-05-30,LTU,463
2022-05-30,HRV,1034
2022-05-30,IRL,1707
2022-05-30,SVK,2041
2022-05-30,FIN,1462
2022-05-30,DNK,1902
2022-05-30,BGR,1915
2022-05-30,AUT,3624
2022-05-30,HUN,4502
2022-05-30,GRC,992
2022-05-30,PRT,2567
2022-05-30,SWE,3120
2022-05-30,CZE,3890
2022-05-30,BEL,3794
2022-05-30,NLD,3657
2022-05-30,ROU,6274
2022-05-30,POL,5448
2022-05-30,ESP,9897
2022-05-30,ITA,23816
2022-05-30,FRA,24462
2022-05-30,DEU,30742
2022-05-30,JPN,13420
2022-05-30,CAN,11053
2022-05-30,USA,82020
2022-05-30,MKD,181
2022-05-30,MDA,178
2022-05-30,ALB,129
2022-05-30,BIH,576
2022-05-30,NOR,473
2022-05-30,SRB,310
2022-05-30,CHE,494
2022-05-30,BLR,424
2022-05-30,UKR,2515
2022-05-30,GBR,4303
2022-05-30,RUS,338
2022-05-30,TTO,201
2022-05-30,JAM,167
2022-05-30,PRI,441
2022-05-30,URY,273
2022-05-30,PAN,397
2022-05-30,CRI,426
2022-05-30,SLV,595
2022-05-30,PRY,395
2022-05-30,NIC,511
2022-05-30,HND,1060
2022-05-30,CUB,859
2022-05-30,DOM,718
2022-05-30,HTI,1196
2022-05-30,BOL,981
2022-05-30,GTM,2551
2022-05-30,ECU,1866
2022-05-30,CHL,1320
2022-05-30,VEN,1953
2022-05-30,PER,2779
2022-05-30,ARG,5290
2022-05-30,COL,4300
2022-05-30,MEX,8770
2022-05-30,BRA,15634
2022-06-06,GNQ,13
2022-06-06,GNB,12
2022-06-06,LSO,18
2022-06-06,GAB,28
2022-06-06,NAM,22
2022-06-06,BWA,25
2022-06-06,GMB,17
2022-06-06,ERI,37
2022-06-06,MRT,86
2022-06-06,LBR,54
2022-06-06,CAF,52
2022-06-06,COG,7
2022-06-06,LBY,53
2022-06-06,SLE,72
2022-06-06,TGO,70
2022-06-06,SSD,104
2022-06-06,TUN,123
2022-06-06,BDI,154
2022-06-06,BEN,14
2022-06-06,RWA,161
2022-06-06,GIN,113
2022-06-06,ZWE,150
2022-06-06,SEN,145
2022-06-06,SOM,141
2022-06-06,TCD,162
2022-06-06,ZMB,193
2022-06-06,MWI,308
2022-06-06,BFA,147
2022-06-06,MLI,19
2022-06-06,NER,158
2022-06-06,CMR,260
2022-06-06,CIV,162
2022-06-06,MDG,242
2022-06-06,MOZ,250
2022-06-06,GHA,360
2022-06-06,AGO,310
2022-06-06,MAR,474
2022-06-06,DZA,0
2022-06-06,SDN,449
2022-06-06,UGA,354
2022-06-06,KEN,507
2022-06-06,ZAF,426
2022-06-06,TZA,415
2022-06-06,COD,1070
2022-06-06,EGY,828
2022-06-06,ETH,1119
2022-06-06,NGA,2306
2022-06-06,QAT,9
2022-06-06,ARM,10
2022-06-06,MNG,6
2022-06-06,GEO,16
2022-06-06,KWT,18
2022-06-06,OMN,15
2022-06-06,PSE,20
2022-06-06,NZL,17
2022-06-06,LBN,17
2022-06-06,SGP,19
2022-06-06,TKM,35
2022-06-06,KGZ,24
2022-06-06,HKG,29
2022-06-06,LAO,9
2022-06-06,ARE,27
2022-06-06,ISR,31
2022-06-06,AZE,40
2022-06-06,TJK,47
2022-06-06,PNG,64
2022-06-06,JOR,41
2022-06-06,KHM,25
2022-06-06,KAZ,33
2022-06-06,LKA,77
2022-06-06,SYR,59
2022-06-06,PRK,106
2022-06-06,AUS,122
2022-06-06,NPL,123
2022-06-06,MYS,0
2022-06-06,YEM,90
2022-06-06,UZB,193
2022-06-06,SAU,130
2022-06-06,AFG,159
2022-06-06,IRQ,154
2022-06-06,KOR,290
2022-06-06,MMR,180
2022-06-06,THA,258
2022-06-06,TUR,264
2022-06-06,IRN,260
2022-06-06,VNM,395
2022-06-06,PHL,814
2022-06-06,BGD,857
2022-06-06,PAK,811
2022-06-06,IDN,951
2022-06-06,CHN,4792
2022-06-06,IND,5693
2022-06-06,LVA,781
2022-06-06,SVN,894
2022-06-06,LTU,1618
2022-06-06,HRV,1859
2022-06-06,IRL,2522
2022-06-06,SVK,3073
2022-06-06,FIN,2656
2022-06-06,DNK,1443
2022-06-06,BGR,1219
2022-06-06,AUT,0
2022-06-06,HUN,3255
2022-06-06,GRC,4451
2022-06-06,PRT,4724
2022-06-06,SWE,4713
2022-06-06,CZE,4820
2022-06-06,BEL,9253
2022-06-06,NLD,6140
2022-06-06,ROU,8255
2022-06-06,POL,16766
2022-06-06,ESP,18635
2022-06-06,ITA,25790
2022-06-06,FRA,15575
2022-06-06,DEU,38563
2022-06-06,JPN,16299
2022-06-06,CAN,16150
2022-06-06,USA,113462
2022-06-06,MKD,157
2022-06-06,MDA,149
2022-06-06,ALB,175
2022-06-06,BIH,122
2022-06-06,NOR,395
2022-06-06,SRB,703
2022-06-06,CHE,259
2022-06-06,BLR,684
2022-06-06,UKR,5575
2022-06-06,GBR,2426
2022-06-06,RUS,5275
2022-06-06,TTO,43
2022-06-06,JAM,158
2022-06-06,PRI,137
2022-06-06,URY,29
2022-06-06,PAN,262
2022-06-06,CRI,452
2022-06-06,SLV,1270
2022-06-06,PRY,522
2022-06-06,NIC,668
2022-06-06,HND,847
2022-06-06,CUB,1281
2022-06-06,DOM,0
2022-06-06,HTI,0
2022-06-06,BOL,1117
2022-06-06,GTM,1423
2022-06-06,ECU,1473
2022-06-06,CHL,1774
2022-06-06,VEN,3835
2022-06-06,PER,2985
2022-06-06,ARG,4213
2022-06-06,COL,4205
2022-06-06,MEX,10570
2022-06-06,BRA,0
2022-06-13,GNQ,23
2022-06-13,GNB,21
2022-06-13,LSO,15
2022-06-13,GAB,23
2022-06-13,NAM,24
2022-06-13,BWA,38
2022-06-13,GMB,32
2022-06-13,ERI,13
2022-06-13,MRT,52
2022-06-13,LBR,59
2022-06-13,CAF,0
2022-06-13,COG,42
2022-06-13,LBY,66
2022-06-13,SLE,3
2022-06-13,TGO,146
2022-06-13,SSD,107
2022-06-13,TUN,165
2022-06-13,BDI,122
2022-06-13,BEN,142
2022-06-13,RWA,139
2022-06-13,GIN,3
2022-06-13,ZWE,229
2022-06-13,SEN,168
2022-06-13,SOM,244
2022-06-13,TCD,214
2022-06-13,ZMB,351
2022-06-13,MWI,97
2022-06-13,BFA,235
2022-06-13,MLI,0
2022-06-13,NER,135
2022-06-13,CMR,212
2022-06-13,CIV,388
2022-06-13,MDG,340
2022-06-13,MOZ,184
2022-06-13,GHA,366
2022-06-13,AGO,403
2022-06-13,MAR,539
2022-06-13,DZA,529
2022-06-13,SDN,452
2022-06-13,UGA,339
2022-06-13,KEN,551
2022-06-13,ZAF,572
2022-06-13,TZA,721
2022-06-13,COD,1876
2022-06-13,EGY,950
2022-06-13,ETH,1175
2022-06-13,NGA,1951
2022-06-13,QAT,10
2022-06-13,ARM,15
2022-06-13,MNG,11
2022-06-13,GEO,14
2022-06-13,KWT,16
2022-06-13,OMN,13
2022-06-13,PSE,7
2022-06-13,NZL,2
2022-06-13,LBN,27
2022-06-13,SGP,0
2022-06-13,TKM,28
2022-06-13,KGZ,27
2022-06-13,HKG,28
2022-06-13,LAO,38
2022-06-13,ARE,41
2022-06-13,ISR,14
2022-06-13,AZE,19
2022-06-13,TJK,36
2022-06-13,PNG,62
2022-06-13,JOR,45
2022-06-13,KHM,70
2022-06-13,KAZ,84
2022-06-13,LKA,77
2022-06-13,SYR,86
2022-06-13,PRK,72
2022-06-13,AUS,108
2022-06-13,NPL,48
2022-06-13,MYS,161
2022-06-13,YEM,124
2022-06-13,UZB,137
2022-06-13,SAU,198
2022-06-13,AFG,235
2022-06-13,IRQ,178
2022-06-13,KOR,317
2022-06-13,MMR,213
2022-06-13,THA,319
2022-06-13,TUR,334
2022-06-13,IRN,205
2022-06-13,VNM,243
2022-06-13,PHL,200
2022-06-13,BGD,0
2022-06-13,PAK,185
2022-06-13,IDN,728
2022-06-13,CHN,3790
2022-06-13,IND,2817
2022-06-13,LVA,1989
2022-06-13,SVN,2196
2022-06-13,LTU,2318
2022-06-13,HRV,3462
2022-06-13,IRL,3215
2022-06-13,SVK,4329
2022-06-13,FIN,3392
2022-06-13,DNK,3363
2022-06-13,BGR,1560
2022-06-13,AUT,6006
2022-06-13,HUN,5928
2022-06-13,GRC,6522
2022-06-13,PRT,8433
2022-06-13,SWE,6629
2022-06-13,CZE,2438
2022-06-13,BEL,10557
2022-06-13,NLD,13291
2022-06-13,ROU,6101
2022-06-13,POL,20911
2022-06-13,ESP,42288
2022-06-13,ITA,51743
2022-06-13,FRA,38396
2022-06-13,DEU,55376
2022-06-13,JPN,31223
2022-06-13,CAN,0
2022-06-13,USA,72921
2022-06-13,MKD,185
2022-06-13,MDA,161
2022-06-13,ALB,406
2022-06-13,BIH,438
2022-06-13,NOR,788
2022-06-13,SRB,1666
2022-06-13,CHE,1013
2022-06-13,BLR,2291
2022-06-13,UKR,120
2022-06-13,GBR,10733
2022-06-13,RUS,20464
2022-06-13,TTO,175
2022-06-13,JAM,226
2022-06-13,PRI,47
2022-06-13,URY,230
2022-06-13,PAN,220
2022-06-13,CRI,418
2022-06-13,SLV,945
2022-06-13,PRY,518
2022-06-13,NIC,549
2022-06-13,HND,834
2022-06-13,CUB,633
2022-06-13,DOM,759
2022-06-13,HTI,738
2022-06-13,BOL,312
2022-06-13,GTM,1748
2022-06-13,ECU,1468
2022-06-13,CHL,1689
2022-06-13,VEN,2283
2022-06-13,PER,2762
2022-06-13,ARG,2914
2022-06-13,COL,1966
2022-06-13,MEX,10109
2022-06-13,BRA,21883
2022-06-20,GNQ,14
2022-06-20,GNB,28
2022-06-20,LSO,17
2022-06-20,GAB,31
2022-06-20,NAM,24
2022-06-20,BWA,25
2022-06-20,GMB,25
2022-06-20,ERI,36
2022-06-20,MRT,71
2022-06-20,LBR,48
2022-06-20,CAF,53
2022-06-20,COG,18
2022-06-20,LBY,62
2022-06-20,SLE,79
2022-06-20,TGO,92
2022-06-20,SSD,121
2022-06-20,TUN,105
2022-06-20,BDI,93
2022-06-20,BEN,72
2022-06-20,RWA,192
2022-06-20,GIN,123
2022-06-20,ZWE,167
2022-06-20,SEN,10
2022-06-20,SOM,245
2022-06-20,TCD,36
2022-06-20,ZMB,159
2022-06-20,MWI,130
2022-06-20,BFA,203
2022-06-20,MLI,212
2022-06-20,NER,235
2022-06-20,CMR,259
2022-06-20,CIV,399
2022-06-20,MDG,307
2022-06-20,MOZ,276
2022-06-20,GHA,212
2022-06-20,AGO,276
2022-06-20,MAR,157
2022-06-20,DZA,530
2022-06-20,SDN,524
2022-06-20,UGA,262
2022-06-20,KEN,700
2022-06-20,ZAF,615
2022-06-20,TZA,1337
2022-06-20,COD,966
2022-06-20,EGY,795
2022-06-20,ETH,1162
2022-06-20,NGA,1087
2022-06-20,QAT,13
2022-06-20,ARM,6
2022-06-20,MNG,21
2022-06-20,GEO,14
2022-06-20,KWT,24
2022-06-20,OMN,26
2022-06-20,PSE,28
2022-06-20,NZL,40
2022-06-20,LBN,59
2022-06-20,SGP,28
2022-06-20,TKM,32
2022-06-20,KGZ,37
2022-06-20,HKG,35
2022-06-20,LAO,45
2022-06-20,ARE,47
2022-06-20,ISR,113
2022-06-20,AZE,44
2022-06-20,TJK,83
2022-06-20,PNG,45
2022-06-20,JOR,56
2022-06-20,KHM,78
2022-06-20,KAZ,151
2022-06-20,LKA,97
2022-06-20,SYR,129
2022-06-20,PRK,152
2022-06-20,AUS,0
2022-06-20,NPL,324
2022-06-20,MYS,209
2022-06-20,YEM,49
2022-06-20,UZB,113
2022-06-20,SAU,185
2022-06-20,AFG,199
2022-06-20,IRQ,256
2022-06-20,KOR,291
2022-06-20,MMR,266
2022-06-20,THA,360
2022-06-20,TUR,474
2022-06-20,IRN,356
2022-06-20,VNM,0
2022-06-20,PHL,274
2022-06-20,BGD,459
2022-06-20,PAK,1226
2022-06-20,IDN,1481
2022-06-20,CHN,6368
2022-06-20,IND,6548
2022-06-20,LVA,900
2022-06-20,SVN,1463
2022-06-20,LTU,1162
2022-06-20,HRV,1926
2022-06-20,IRL,3429
2022-06-20,SVK,1770
2022-06-20,FIN,1522
2022-06-20,DNK,0
2022-06-20,BGR,2373
2022-06-20,AUT,5283
2022-06-20,HUN,8032
2022-06-20,GRC,7856
2022-06-20,PRT,7462
2022-06-20,SWE,4254
2022-06-20,CZE,6448
2022-06-20,BEL,5961
2022-06-20,NLD,10019
2022-06-20,ROU,14634
2022-06-20,POL,27036
2022-06-20,ESP,18768
2022-06-20,ITA,0
2022-06-20,FRA,50680
2022-06-20,DEU,44575
2022-06-20,JPN,25497
2022-06-20,CAN,6381
2022-06-20,USA,38034
2022-06-20,MKD,204
2022-06-20,MDA,91
2022-06-20,ALB,86
2022-06-20,BIH,455
2022-06-20,NOR,651
2022-06-20,SRB,797
2022-06-20,CHE,1175
2022-06-20,BLR,1280
2022-06-20,UKR,8775
2022-06-20,GBR,8639
2022-06-20,RUS,18094
2022-06-20,TTO,201
2022-06-20,JAM,330
2022-06-20,PRI,516
2022-06-20,URY,295
2022-06-20,PAN,360
2022-06-20,CRI,422
2022-06-20,SLV,0
2022-06-20,PRY,450
2022-06-20,NIC,558
2022-06-20,HND,657
2022-06-20,CUB,837
2022-06-20,DOM,843
2022-06-20,HTI,1384
2022-06-20,BOL,527
2022-06-20,GTM,1172
2022-06-20,ECU,1389
2022-06-20,CHL,1320
2022-06-20,VEN,0
2022-06-20,PER,2973
2022-06-20,ARG,4471
2022-06-20,COL,5003
2022-06-20,MEX,9537
2022-06-20,BRA,0
2022-06-27,GNQ,27
2022-06-27,GNB,19
2022-06-27,LSO,22
2022-06-27,GAB,25
2022-06-27,NAM,24
2022-06-27,BWA,26
2022-06-27,GMB,26
2022-06-27,ERI,94
2022-06-27,MRT,42
2022-06-27,LBR,42
2022-06-27,CAF,52
2022-06-27,COG,132
2022-06-27,LBY,72
2022-06-27,SLE,73
2022-06-27,TGO,101
2022-06-27,SSD,0
2022-06-27,TUN,90
2022-06-27,BDI,112
2022-06-27,BEN,161
2022-06-27,RWA,170
2022-06-27,GIN,142
2022-06-27,ZWE,6
2022-06-27,SEN,220
2022-06-27,SOM,408
2022-06-27,TCD,169
2022-06-27,ZMB,179
2022-06-27,MWI,132
2022-06-27,BFA,234
2022-06-27,MLI,341
2022-06-27,NER,198
2022-06-27,CMR,199
2022-06-27,CIV,397
2022-06-27,MDG,285
2022-06-27,MOZ,476
2022-06-27,GHA,396
2022-06-27,AGO,51
2022-06-27,MAR,319
2022-06-27,DZA,654
2022-06-27,SDN,746
2022-06-27,UGA,267
2022-06-27,KEN,439
2022-06-27,ZAF,426
2022-06-27,TZA,750
2022-06-27,COD,744
2022-06-27,EGY,0
2022-06-27,ETH,894
2022-06-27,NGA,3717
2022-06-27,QAT,13
2022-06-27,ARM,13
2022-06-27,MNG,21
2022-06-27,GEO,18
2022-06-27,KWT,4
2022-06-27,OMN,22
2022-06-27,PSE,23
2022-06-27,NZL,22
2022-06-27,LBN,33
2022-06-27,SGP,65
2022-06-27,TKM,31
2022-06-27,KGZ,49
2022-06-27,HKG,34
2022-06-27,LAO,27
2022-06-27,ARE,22
2022-06-27,ISR,54
2022-06-27,AZE,110
2022-06-27,TJK,52
2022-06-27,PNG,33
2022-06-27,JOR,32
2022-06-27,KHM,59
2022-06-27,KAZ,93
2022-06-27,LKA,6
2022-06-27,SYR,119
2022-06-27,PRK,124
2022-06-27,AUS,126
2022-06-27,NPL,127
2022-06-27,MYS,162
2022-06-27,YEM,195
2022-06-27,UZB,0
2022-06-27,SAU,213
2022-06-27,AFG,171
2022-06-27,IRQ,149
2022-06-27,KOR,323
2022-06-27,MMR,0
2022-06-27,THA,467
2022-06-27,TUR,420
2022-06-27,IRN,329
2022-06-27,VNM,498
2022-06-27,PHL,523
2022-06-27,BGD,990
2022-06-27,PAK,738
2022-06-27,IDN,2020
2022-06-27,CHN,6843
2022-06-27,IND,14803
2022-06-27,LVA,493
2022-06-27,SVN,1135
2022-06-27,LTU,1135
2022-06-27,HRV,1647
2022-06-27,IRL,2313
2022-06-27,SVK,1800
2022-06-27,FIN,2655
2022-06-27,DNK,2735
2022-06-27,BGR,1431
2022-06-27,AUT,3173
2022-06-27,HUN,3974
2022-06-27,GRC,5190
2022-06-27,PRT,6172
2022-06-27,SWE,1531
2022-06-27,CZE,1829
2022-06-27,BEL,4021
2022-06-27,NLD,6974
2022-06-27,ROU,10087
2022-06-27,POL,12910
2022-06-27,ESP,7233
2022-06-27,ITA,21696
2022-06-27,FRA,15698
2022-06-27,DEU,39536
2022-06-27,JPN,51300
2022-06-27,CAN,8103
2022-06-27,USA,55711
2022-06-27,MKD,120
2022-06-27,MDA,96
2022-06-27,ALB,169
2022-06-27,BIH,328
2022-06-27,NOR,402
2022-06-27,SRB,426
2022-06-27,CHE,650
2022-06-27,BLR,817
2022-06-27,UKR,2465
2022-06-27,GBR,4992
2022-06-27,RUS,11745
2022-06-27,TTO,168
2022-06-27,JAM,314
2022-06-27,PRI,232
2022-06-27,URY,287
2022-06-27,PAN,373
2022-06-27,CRI,423
2022-06-27,SLV,492
2022-06-27,PRY,452
2022-06-27,NIC,498
2022-06-27,HND,645
2022-06-27,CUB,1288
2022-06-27,DOM,1511
2022-06-27,HTI,693
2022-06-27,BOL,790
2022-06-27,GTM,1450
2022-06-27,ECU,1450
2022-06-27,CHL,543
2022-06-27,VEN,2309
2022-06-27,PER,3310
2022-06-27,ARG,2808
2022-06-27,COL,4105
2022-06-27,MEX,10337
2022-06-27,BRA,12484
2022-07-04,GNQ,21
2022-07-04,GNB,21
2022-07-04,LSO,27
2022-07-04,GAB,5
2022-07-04,NAM,26
2022-07-04,BWA,25
2022-07-04,GMB,27
2022-07-04,ERI,11
2022-07-04,MRT,40
2022-07-04,LBR,53
2022-07-04,CAF,25
2022-07-04,COG,54
2022-07-04,LBY,109
2022-07-04,SLE,73
2022-07-04,TGO,196
2022-07-04,SSD,100
2022-07-04,TUN,129
2022-07-04,BDI,130
2022-07-04,BEN,104
2022-07-04,RWA,138
2022-07-04,GIN,158
2022-07-04,ZWE,67
2022-07-04,SEN,161
2022-07-04,SOM,192
2022-07-04,TCD,150
2022-07-04,ZMB,163
2022-07-04,MWI,0
2022-07-04,BFA,248
2022-07-04,MLI,347
2022-07-04,NER,248
2022-07-04,CMR,540
2022-07-04,CIV,641
2022-07-04,MDG,460
2022-07-04,MOZ,965
2022-07-04,GHA,635
2022-07-04,AGO,316
2022-07-04,MAR,353
2022-07-04,DZA,99
2022-07-04,SDN,465
2022-07-04,UGA,236
2022-07-04,KEN,581
2022-07-04,ZAF,588
2022-07-04,TZA,1154
2022-07-04,COD,1310
2022-07-04,EGY,1102
2022-07-04,ETH,880
2022-07-04,NGA,1262
2022-07-04,QAT,14
2022-07-04,ARM,17
2022-07-04,MNG,9
2022-07-04,GEO,22
2022-07-04,KWT,26
2022-07-04,OMN,48
2022-07-04,PSE,9
2022-07-04,NZL,35
2022-07-04,LBN,36
2022-07-04,SGP,41
2022-07-04,TKM,43
2022-07-04,KGZ,13
2022-07-04,HKG,67
2022-07-04,LAO,56
2022-07-04,ARE,70
2022-07-04,ISR,58
2022-07-04,AZE,52
2022-07-04,TJK,78
2022-07-04,PNG,20
2022-07-04,JOR,9
2022-07-04,KHM,268
2022-07-04,KAZ,150
2022-07-04,LKA,161
2022-07-04,SYR,102
2022-07-04,PRK,195
2022-07-04,AUS,134
2022-07-04,NPL,226
2022-07-04,MYS,215
2022-07-04,YEM,274
2022-07-04,UZB,153
2022-07-04,SAU,196
2022-07-04,AFG,264
2022-07-04,IRQ,271
2022-07-04,KOR,223
2022-07-04,MMR,203
2022-07-04,THA,503
2022-07-04,TUR,1129
2022-07-04,IRN,712
2022-07-04,VNM,356
2022-07-04,PHL,575
2022-07-04,BGD,916
2022-07-04,PAK,4108
2022-07-04,IDN,1935
2022-07-04,CHN,10692
2022-07-04,IND,12481
2022-07-04,LVA,367
2022-07-04,SVN,32
2022-07-04,LTU,640
2022-07-04,HRV,657
2022-07-04,IRL,1675
2022-07-04,SVK,1492
2022-07-04,FIN,1490
2022-07-04,DNK,1284
2022-07-04,BGR,2436
2022-07-04,AUT,2916
2022-07-04,HUN,2005
2022-07-04,GRC,2377
2022-07-04,PRT,1537
2022-07-04,SWE,2251
2022-07-04,CZE,2697
2022-07-04,BEL,2474
2022-07-04,NLD,4968
2022-07-04,ROU,5586
2022-07-04,POL,5642
2022-07-04,ESP,10683
2022-07-04,ITA,12296
2022-07-04,FRA,27812
2022-07-04,DEU,41569
2022-07-04,JPN,18496
2022-07-04,CAN,4913
2022-07-04,USA,43158
2022-07-04,MKD,123
2022-07-04,MDA,106
2022-07-04,ALB,138
2022-07-04,BIH,169
2022-07-04,NOR,417
2022-07-04,SRB,403
2022-07-04,CHE,58
2022-07-04,BLR,578
2022-07-04,UKR,2680
2022-07-04,GBR,1953
2022-07-04,RUS,16903
2022-07-04,TTO,104
2022-07-04,JAM,276
2022-07-04,PRI,329
2022-07-04,URY,315
2022-07-04,PAN,175
2022-07-04,CRI,549
2022-07-04,SLV,513
2022-07-04,PRY,829
2022-07-04,NIC,702
2022-07-04,HND,824
2022-07-04,CUB,799
2022-07-04,DOM,1045
2022-07-04,HTI,259
2022-07-04,BOL,952
2022-07-04,GTM,1463
2022-07-04,ECU,1471
2022-07-04,CHL,1502
2022-07-04,VEN,2200
2022-07-04,PER,4109
2022-07-04,ARG,2753
2022-07-04,COL,4329
2022-07-04,MEX,9259
2022-07-04,BRA,12709
2022-07-11,GNQ,16
2022-07-11,GNB,17
2022-07-11,LSO,22
2022-07-11,GAB,17
2022-07-11,NAM,14
2022-07-11,BWA,24
2022-07-11,GMB,8
2022-07-11,ERI,35
2022-07-11,MRT,92
2022-07-11,LBR,54
2022-07-11,CAF,52
2022-07-11,COG,29
2022-07-11,LBY,50
2022-07-11,SLE,162
2022-07-11,TGO,91
2022-07-11,SSD,97
2022-07-11,TUN,111
2022-07-11,BDI,76
2022-07-11,BEN,89
2022-07-11,RWA,0
2022-07-11,GIN,130
2022-07-11,ZWE,150
2022-07-11,SEN,166
2022-07-11,SOM,136
2022-07-11,TCD,167
2022-07-11,ZMB,181
2022-07-11,MWI,377
2022-07-11,BFA,116
2022-07-11,MLI,113
2022-07-11,NER,261
2022-07-11,CMR,210
2022-07-11,CIV,298
2022-07-11,MDG,299
2022-07-11,MOZ,337
2022-07-11,GHA,308
2022-07-11,AGO,364
2022-07-11,MAR,256
2022-07-11,DZA,461
2022-07-11,SDN,430
2022-07-11,UGA,508
2022-07-11,KEN,288
2022-07-11,ZAF,282
2022-07-11,TZA,454
2022-07-11,COD,1288
2022-07-11,EGY,1195
2022-07-11,ETH,1014
2022-07-11,NGA,2354
2022-07-11,QAT,19
2022-07-11,ARM,32
2022-07-11,MNG,35
2022-07-11,GEO,26
2022-07-11,KWT,23
2022-07-11,OMN,33
2022-07-11,PSE,31
2022-07-11,NZL,40
2022-07-11,LBN,60
2022-07-11,SGP,0
2022-07-11,TKM,46
2022-07-11,KGZ,53
2022-07-11,HKG,54
2022-07-11,LAO,32
2022-07-11,ARE,77
2022-07-11,ISR,120
2022-07-11,AZE,74
2022-07-11,TJK,80
2022-07-11,PNG,64
2022-07-11,JOR,40
2022-07-11,KHM,160
2022-07-11,KAZ,137
2022-07-11,LKA,252
2022-07-11,SYR,408
2022-07-11,PRK,203
2022-07-11,AUS,300
2022-07-11,NPL,249
2022-07-11,MYS,271
2022-07-11,YEM,279
2022-07-11,UZB,620
2022-07-11,SAU,124
2022-07-11,AFG,434
2022-07-11,IRQ,297
2022-07-11,KOR,325
2022-07-11,MMR,413
2022-07-11,THA,602
2022-07-11,TUR,947
2022-07-11,IRN,604
2022-07-11,VNM,700
2022-07-11,PHL,1320
2022-07-11,BGD,935
2022-07-11,PAK,3089
2022-07-11,IDN,2391
2022-07-11,CHN,9552
2022-07-11,IND,10440
2022-07-11,LVA,433
2022-07-11,SVN,438
2022-07-11,LTU,636
2022-07-11,HRV,260
2022-07-11,IRL,943
2022-07-11,SVK,1007
2022-07-11,FIN,1058
2022-07-11,DNK,1653
2022-07-11,BGR,1262
2022-07-11,AUT,4983
2022-07-11,HUN,501
2022-07-11,GRC,580
2022-07-11,PRT,3026
2022-07-11,SWE,2201
2022-07-11,CZE,1998
2022-07-11,BEL,2524
2022-07-11,NLD,3459
2022-07-11,ROU,4815
2022-07-11,POL,6586
2022-07-11,ESP,11581
2022-07-11,ITA,11069
2022-07-11,FRA,14587
2022-07-11,DEU,16285
2022-07-11,JPN,0
2022-07-11,CAN,0
2022-07-11,USA,40447
2022-07-11,MKD,25
2022-07-11,MDA,72
2022-07-11,ALB,145
2022-07-11,BIH,140
2022-07-11,NOR,217
2022-07-11,SRB,361
2022-07-11,CHE,405
2022-07-11,BLR,354
2022-07-11,UKR,3021
2022-07-11,GBR,2971
2022-07-11,RUS,8661
2022-07-11,TTO,78
2022-07-11,JAM,139
2022-07-11,PRI,177
2022-07-11,URY,252
2022-07-11,PAN,313
2022-07-11,CRI,0
2022-07-11,SLV,310
2022-07-11,PRY,508
2022-07-11,NIC,500
2022-07-11,HND,0
2022-07-11,CUB,402
2022-07-11,DOM,432
2022-07-11,HTI,1090
2022-07-11,BOL,892
2022-07-11,GTM,387
2022-07-11,ECU,2538
2022-07-11,CHL,1357
2022-07-11,VEN,1242
2022-07-11,PER,2772
2022-07-11,ARG,3171
2022-07-11,COL,3419
2022-07-11,MEX,9093
2022-07-11,BRA,14776
2022-07-18,GNQ,15
2022-07-18,GNB,28
2022-07-18,LSO,13
2022-07-18,GAB,14
2022-07-18,NAM,6
2022-07-18,BWA,27
2022-07-18,GMB,33
2022-07-18,ERI,24
2022-07-18,MRT,42
2022-07-18,LBR,74
2022-07-18,CAF,60
2022-07-18,COG,67
2022-07-18,LBY,62
2022-07-18,SLE,89
2022-07-18,TGO,89
2022-07-18,SSD,74
2022-07-18,TUN,162
2022-07-18,BDI,145
2022-07-18,BEN,121
2022-07-18,RWA,16
2022-07-18,GIN,112
2022-07-18,ZWE,176
2022-07-18,SEN,124
2022-07-18,SOM,275
2022-07-18,TCD,274
2022-07-18,ZMB,59
2022-07-18,MWI,169
2022-07-18,BFA,0
2022-07-18,MLI,125
2022-07-18,NER,245
2022-07-18,CMR,187
2022-07-18,CIV,348
2022-07-18,MDG,226
2022-07-18,MOZ,0
2022-07-18,GHA,288
2022-07-18,AGO,263
2022-07-18,MAR,317
2022-07-18,DZA,677
2022-07-18,SDN,361
2022-07-18,UGA,351
2022-07-18,KEN,585
2022-07-18,ZAF,516
2022-07-18,TZA,1007
2022-07-18,COD,1455
2022-07-18,EGY,523
2022-07-18,ETH,1118
2022-07-18,NGA,785
2022-07-18,QAT,22
2022-07-18,ARM,17
2022-07-18,MNG,0
2022-07-18,GEO,55
2022-07-18,KWT,38
2022-07-18,OMN,42
2022-07-18,PSE,18
2022-07-18,NZL,38
2022-07-18,LBN,49
